age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y
40,9,0,1,0,26,0,0,8,7,3.17,1,-1,0,1,0
30,1,1,0,0,229,0,0,8,7,3.1,2,-1,0,1,0
20,7,1,1,0,510,1,1,8,7,29.45,2,-1,0,1,1
30,2,0,1,0,252,0,1,8,7,2.42,2,-1,0,1,0
50,1,1,1,1,67,0,0,8,7,4.45,2,-1,0,1,0
30,6,1,1,0,731,0,1,8,7,3.13,1,-1,0,1,0
30,0,0,1,0,148,0,1,8,7,3.32,1,-1,0,1,0
20,9,2,1,0,68,0,1,8,7,2.35,3,-1,0,1,0
40,1,1,0,0,143,0,1,8,7,2.78,2,-1,0,1,0
30,1,1,2,0,870,0,1,8,7,9.08,3,-1,0,1,0
20,1,1,1,0,4280,0,1,8,7,2.47,2,-1,0,1,0
20,1,2,1,0,517,0,1,8,7,11.35,1,-1,0,1,1
40,0,1,1,0,120,0,1,8,7,8.15,1,-1,0,1,0
30,1,1,0,0,33,0,1,8,7,8.05,2,-1,0,1,0
50,1,1,0,0,3540,0,0,8,7,2.75,1,-1,0,1,0
50,0,1,1,0,2137,0,0,8,7,2.2,7,-1,0,1,0
50,4,1,2,0,-547,0,0,8,7,2.6,1,-1,0,1,0
50,9,1,0,0,-315,0,1,8,7,2.88,1,-1,0,1,0
50,9,1,1,0,786,0,0,8,7,5.17,1,-1,0,1,0
50,1,0,0,0,1,0,1,8,7,3.57,1,-1,0,1,0
30,2,0,2,0,37,0,1,8,7,18.03,1,-1,0,1,1
50,7,0,0,0,0,0,1,8,7,3.43,1,-1,0,1,0
20,4,2,2,0,8303,0,0,8,7,2.38,2,-1,0,1,0
40,4,0,2,0,854,0,1,8,7,12.17,1,-1,0,1,1
50,0,2,1,0,-273,0,0,8,7,1.98,2,-1,0,1,0
40,1,1,0,0,-692,1,0,8,7,2.08,2,-1,0,1,0
30,6,1,2,1,28,0,1,8,7,4.32,1,-1,0,1,0
50,5,1,1,0,971,0,1,8,7,2.57,1,-1,0,1,0
20,4,1,2,0,3694,0,1,8,7,1.17,2,-1,0,1,0
60,5,1,1,0,1141,0,1,8,7,3.52,2,-1,0,1,0
30,2,2,2,1,793,0,1,8,7,2.72,1,-1,0,1,0
50,5,1,1,0,35,0,1,8,7,2.05,4,-1,0,1,0
30,7,1,1,0,30,0,1,8,7,11.93,5,-1,0,1,1
30,0,2,1,0,280,0,0,8,7,1.43,2,-1,0,1,0
30,7,2,1,0,0,0,0,8,7,1.93,2,-1,0,1,0
30,7,1,1,0,2261,1,1,8,7,4.17,2,-1,0,1,0
30,1,1,0,0,46,0,0,8,7,5.63,3,-1,0,1,0
50,5,1,1,0,307,0,1,8,7,2.92,1,-1,0,1,0
50,3,1,0,0,306,0,1,8,7,3.53,1,-1,0,1,0
40,9,2,1,0,-3,0,0,8,7,6.88,1,-1,0,1,0
50,9,1,0,0,4442,0,0,8,7,1.62,6,-1,0,1,0
30,3,1,0,0,1,1,0,8,7,2.25,1,-1,0,1,0
20,1,1,1,0,-478,0,1,8,7,8.8,2,-1,0,1,0
30,10,1,1,0,356,0,0,8,7,6.02,1,-1,0,1,0
20,9,2,1,0,290,1,1,8,7,4.88,1,-1,0,1,0
40,7,1,1,0,1343,0,1,8,7,3.67,1,-1,0,1,0
20,1,2,1,1,81,0,1,8,7,13.38,2,-1,0,1,1
50,7,1,1,0,272,0,1,8,7,3.62,1,-1,0,1,0
40,1,0,0,0,2775,0,1,8,7,3.13,1,-1,0,1,0
20,9,2,1,0,359,1,0,8,7,10.07,1,-1,0,1,0
50,1,2,1,0,288,1,0,8,7,2.65,2,-1,0,1,0
40,0,1,1,0,3493,1,0,8,7,8.3,1,-1,0,1,0
30,0,2,1,0,1249,0,0,8,7,3.67,4,-1,0,1,0
30,7,1,1,0,0,0,1,8,7,4.75,1,-1,0,1,0
20,6,2,2,0,0,1,0,8,7,3.85,1,-1,0,1,0
30,10,0,1,0,5,1,0,8,7,5.08,1,-1,0,1,0
60,5,0,1,0,598,0,1,8,7,1.6,1,-1,0,1,0
30,7,2,0,0,790,0,0,8,7,3.68,1,-1,0,1,0
30,4,2,2,0,0,1,0,8,7,7.57,1,-1,0,1,0
30,7,1,0,0,795,0,1,8,7,3.58,2,-1,0,1,0
20,1,1,1,0,1296,1,1,8,7,12.73,5,-1,0,1,0
30,3,0,1,0,188,0,0,8,7,2.72,1,-1,0,1,0
30,9,2,1,0,0,0,0,8,7,2.02,1,-1,0,1,0
40,7,1,1,0,-392,0,1,8,7,3.08,1,-1,0,1,0
40,9,1,1,0,0,1,0,8,7,4.95,1,-1,0,1,0
20,7,2,1,0,628,0,0,8,7,4.43,1,-1,0,1,0
30,0,1,1,0,233,1,1,8,7,5.05,1,-1,0,1,0
60,4,1,1,0,725,1,0,8,7,4.43,1,-1,0,1,0
20,1,2,1,0,0,0,0,8,7,1.87,1,-1,0,1,0
30,0,0,1,0,4,0,0,8,7,1.02,3,-1,0,1,0
30,3,1,1,0,1508,0,1,8,7,5.1,2,-1,0,1,0
50,1,1,0,0,175,0,1,8,7,17.12,1,-1,0,1,0
30,1,1,1,0,152,1,1,8,7,13.85,1,-1,0,1,1
20,7,2,1,0,-32,0,1,8,7,8.5,1,-1,0,1,0
30,1,0,1,0,277,0,1,8,7,5.63,2,-1,0,1,0
20,4,2,2,0,882,0,1,8,7,1.78,2,-1,0,1,0
50,9,1,1,0,477,0,0,8,7,2.3,1,-1,0,1,0
50,1,1,1,0,380,1,1,8,7,0.97,1,-1,0,1,0
50,10,1,1,0,-246,0,1,8,7,5.08,2,-1,0,1,0
20,0,1,1,0,142,1,0,8,7,5.2,2,-1,0,1,0
30,9,2,1,1,-2,0,1,8,7,4.72,1,-1,0,1,0
50,4,1,2,0,96,0,1,8,7,0.92,1,-1,0,1,0
20,0,2,1,0,-126,0,1,8,7,6,4,-1,0,1,0
50,1,1,1,0,279,0,0,8,7,5.45,5,-1,0,1,0
40,9,0,1,0,146,0,0,8,7,3.6,1,-1,0,1,0
60,4,1,1,0,49,0,1,8,7,1.27,2,-1,0,1,0
20,7,2,1,0,9,0,1,8,7,3.37,2,-1,0,1,0
50,10,1,0,0,1221,0,1,8,7,1.8,1,-1,0,1,0
50,1,1,1,0,1063,0,1,8,7,3.23,3,-1,0,1,0
30,0,1,2,0,434,0,0,8,7,2.75,3,-1,0,1,0
20,6,2,2,0,108,0,1,8,7,2.35,2,-1,0,1,0
50,1,1,1,0,1293,0,1,8,7,1.37,1,-1,0,1,0
30,1,2,1,0,10,0,0,8,7,1.4,3,-1,0,1,0
50,9,1,1,0,3554,0,1,8,7,1.48,1,-1,0,1,0
50,5,0,2,0,439,0,1,8,7,2.27,1,-1,0,1,0
40,1,1,1,0,1838,1,0,8,7,3.38,1,-1,0,1,0
40,4,1,2,0,0,0,0,8,7,0.9,2,-1,0,1,0
30,0,2,1,0,57,0,1,8,7,10.53,2,-1,0,1,0
40,1,0,0,0,328,0,1,8,7,3.2,1,-1,0,1,0
30,0,2,1,1,4,1,1,8,7,2.4,1,-1,0,1,0
40,2,1,2,0,2476,1,0,8,7,4.18,1,-1,0,1,0
20,4,2,2,0,1252,1,1,8,7,5.32,4,-1,0,1,0
30,9,1,1,0,0,0,0,8,7,10.58,1,-1,0,1,1
50,9,1,1,1,0,0,0,8,7,9.73,2,-1,0,1,0
50,1,1,1,0,75,0,0,8,7,2.62,8,-1,0,1,0
30,1,1,0,0,307,1,1,8,7,1.95,2,-1,0,1,0
20,7,2,1,0,167,0,1,8,7,10.1,2,-1,0,1,0
20,0,2,1,0,19,0,0,8,7,1.3,4,-1,0,1,0
30,4,1,1,0,-329,1,0,8,7,1.98,3,-1,0,1,0
30,1,0,1,0,-299,1,0,8,7,3.2,2,-1,0,1,0
40,4,1,2,0,2840,1,0,8,7,28.67,4,-1,0,1,0
40,9,1,1,0,1477,1,0,8,7,5.92,1,-1,0,1,0
30,0,2,1,0,0,0,0,8,7,7.53,3,-1,0,1,0
50,0,1,1,0,350,0,1,8,7,7.67,2,-1,0,1,0
50,1,2,1,0,663,0,1,8,7,13.65,3,-1,0,1,1
30,1,2,0,0,485,0,1,8,7,7.45,2,-1,0,1,0
40,1,1,1,1,-29,0,1,8,7,4.9,2,-1,0,1,0
30,3,1,0,0,0,0,0,8,7,1.05,3,-1,0,1,0
30,7,1,1,0,629,0,1,8,7,8.63,2,-1,0,1,0
30,1,1,0,0,89,0,1,8,7,5.6,4,-1,0,1,0
40,1,2,2,0,-243,0,1,8,7,2.85,2,-1,0,1,0
50,4,1,2,0,913,0,1,8,7,5.43,6,-1,0,1,0
30,6,1,1,0,57,0,1,8,7,0.92,2,-1,0,1,0
40,0,1,1,0,-509,0,1,8,7,5.03,3,-1,0,1,0
20,9,2,1,0,31,0,0,8,7,5.38,2,-1,0,1,0
50,1,1,0,0,-16,0,1,8,7,5.77,2,-1,0,1,0
30,1,2,1,0,110,0,0,8,7,4.85,2,-1,0,1,0
40,1,2,1,0,-329,0,1,8,7,7.1,3,-1,0,1,0
20,9,0,1,0,86,0,1,8,7,8.05,2,-1,0,1,0
30,7,2,1,0,969,0,0,8,7,1.78,3,-1,0,1,0
40,1,2,0,0,1040,0,0,8,7,7.9,2,-1,0,1,0
30,0,1,1,0,7711,1,0,8,7,4.82,1,-1,0,1,0
30,9,2,1,0,137,0,1,8,7,8.62,2,-1,0,1,0
50,5,1,0,0,468,1,0,8,7,1.18,1,-1,0,1,0
50,9,1,2,0,758,1,1,8,7,9.23,1,-1,0,1,0
50,4,1,2,0,5,1,0,8,7,1.6,1,-1,0,1,0
60,4,1,2,0,0,1,0,8,7,0.98,1,-1,0,1,0
30,0,1,1,0,-1,0,0,8,7,3.8,2,-1,0,1,0
20,4,2,2,0,640,0,0,8,7,2.5,2,-1,0,1,0
20,1,1,1,0,-59,0,1,8,7,2.57,3,-1,0,1,0
20,0,2,1,0,102,0,1,8,7,10.97,2,-1,0,1,1
40,1,1,0,0,17,0,0,8,7,1.95,3,-1,0,1,0
20,9,2,1,0,0,0,0,8,7,6.03,2,-1,0,1,0
40,0,1,1,0,1011,1,0,8,7,2.42,12,-1,0,1,0
20,9,1,1,0,370,0,1,8,7,17.68,4,-1,0,1,1
40,9,1,1,0,-107,0,0,8,7,3.93,2,-1,0,1,0
30,4,1,2,0,2309,1,0,8,7,4.47,2,-1,0,1,0
50,1,1,0,0,0,0,0,8,7,3.95,3,-1,0,1,0
50,9,1,1,0,313,0,1,8,7,6.3,1,-1,0,1,0
60,4,1,1,0,164,0,1,8,7,2.85,1,-1,0,1,0
20,1,2,1,0,-128,0,1,8,7,6.53,2,-1,0,1,0
30,1,1,1,0,123,1,0,8,7,3.63,3,-1,0,1,0
20,0,2,1,0,-37,1,0,8,7,0.35,35,-1,0,1,0
50,3,1,0,0,8,0,1,8,7,1.93,2,-1,0,1,0
20,4,1,2,0,5262,0,1,8,7,3.35,9,-1,0,1,0
30,5,1,0,0,329,0,1,8,7,8.67,3,-1,0,1,0
50,4,1,2,0,1726,0,1,8,7,2.28,3,-1,0,1,0
30,9,2,1,0,77,0,1,8,7,1.37,4,-1,0,1,0
20,1,2,1,0,189,0,1,8,7,11.45,2,-1,0,1,1
40,1,1,0,0,-406,0,1,8,7,4.05,5,-1,0,1,0
20,7,1,1,0,202,1,0,8,7,3.53,2,-1,0,1,0
20,1,1,0,0,420,0,1,8,7,1.08,3,-1,0,1,0
40,0,1,1,0,0,1,0,8,7,6.27,1,-1,0,1,0
30,4,2,2,0,-74,1,1,8,7,7.93,2,-1,0,1,0
30,1,1,1,0,128,1,0,8,7,6.32,3,-1,0,1,0
30,4,2,2,0,191,0,0,8,7,2.35,4,-1,0,1,0
40,1,1,0,0,1139,0,1,8,7,2.58,2,-1,0,1,0
20,0,2,1,1,-110,0,1,8,7,1.5,2,-1,0,1,0
20,1,2,1,0,224,0,1,8,7,0.28,4,-1,0,1,0
30,7,2,1,0,245,0,1,8,7,3.12,2,-1,0,1,0
20,3,1,0,0,158,0,1,8,7,6.93,4,-1,0,1,0
30,6,1,0,0,1551,0,0,8,7,6.48,7,-1,0,1,0
20,7,2,1,0,-151,0,0,8,7,4.72,2,-1,0,1,0
40,1,1,0,0,-516,0,1,8,7,9.23,3,-1,0,1,0
20,2,2,2,0,283,1,0,8,7,0.37,3,-1,0,1,0
40,7,1,1,0,-1,1,0,8,7,0.63,2,-1,0,1,0
40,1,1,1,0,97,0,1,8,7,3.53,2,-1,0,1,0
20,1,2,0,0,16,0,1,8,7,4.15,2,-1,0,1,0
20,9,2,2,0,313,0,1,8,7,3.78,2,-1,0,1,0
40,6,1,1,0,5068,0,0,8,7,4.27,2,-1,0,1,0
50,0,1,1,0,859,0,0,8,7,2.55,1,-1,0,1,0
40,9,1,1,0,0,0,1,8,7,2,3,-1,0,1,0
30,1,1,0,0,567,0,1,8,7,4.02,3,-1,0,1,0
20,0,2,1,0,13,1,0,8,7,1.72,1,-1,0,1,0
50,1,1,1,0,339,0,0,8,7,1.9,3,-1,0,1,0
60,3,1,1,0,874,0,0,8,7,14.35,3,-1,0,1,0
50,5,1,0,0,21,0,0,8,7,2.12,3,-1,0,1,0
50,0,1,1,0,302,0,1,8,7,4.17,2,-1,0,1,0
30,7,1,1,0,61,1,0,8,7,8.82,5,-1,0,1,0
20,1,1,0,0,-469,1,0,8,7,4.07,3,-1,0,1,0
50,4,1,2,0,136,1,0,8,7,3.32,1,-1,0,1,0
40,1,1,1,0,232,0,0,8,7,1.73,3,-1,0,1,0
40,9,1,1,0,177,1,1,8,7,3.18,1,-1,0,1,0
40,4,1,2,0,1890,0,0,8,7,2.68,1,-1,0,1,0
40,9,1,1,0,48,1,0,8,7,1.48,1,-1,0,1,0
40,0,1,1,0,-121,1,1,8,7,3.57,4,-1,0,1,0
50,9,1,1,0,61,0,1,8,7,1.25,1,-1,0,1,0
30,4,1,2,0,6,1,0,8,7,18.52,1,-1,0,1,0
50,4,1,1,0,4873,0,0,8,7,1.65,9,-1,0,1,0
30,0,0,1,0,145,0,0,8,7,3.05,5,-1,0,1,0
30,1,1,1,0,4,1,1,8,7,2.88,1,-1,0,1,0
30,1,2,1,0,123,1,0,8,7,5.48,4,-1,0,1,0
30,1,1,0,0,374,1,0,8,7,3.75,2,-1,0,1,0
40,1,1,1,0,125,0,0,8,7,3.5,2,-1,0,1,0
40,7,1,1,0,884,1,0,8,7,3.35,3,-1,0,1,0
50,7,1,2,0,10,0,0,8,7,5.33,3,-1,0,1,0
40,0,1,1,0,0,1,0,8,7,16.85,1,-1,0,1,0
50,5,1,1,0,49,0,1,8,7,4.67,5,-1,0,1,0
30,6,1,0,0,618,0,0,9,7,3.07,1,-1,0,1,0
20,4,2,2,0,154,0,1,9,7,1.25,1,-1,0,1,0
30,4,2,2,0,611,1,1,9,7,5.88,1,-1,0,1,0
40,7,0,1,0,0,1,0,9,7,2.1,1,-1,0,1,0
30,1,1,1,0,199,1,0,9,7,3.05,1,-1,0,1,0
40,4,0,2,0,0,0,0,9,7,2.23,1,-1,0,1,0
50,5,1,2,0,941,0,1,9,7,4.23,1,-1,0,1,0
30,1,1,1,1,1,1,0,9,7,6.57,1,-1,0,1,0
40,0,1,1,0,275,1,0,9,7,2.32,1,-1,0,1,0
30,1,1,1,0,121,1,1,9,7,1.33,2,-1,0,1,0
30,7,1,0,0,31,0,1,9,7,0.88,3,-1,0,1,0
40,9,1,2,0,-948,1,1,9,7,2.15,2,-1,0,1,0
40,4,1,2,0,773,0,1,9,7,10.3,1,-1,0,1,0
40,7,1,1,0,0,1,0,9,7,4.17,1,-1,0,1,0
30,7,1,1,0,1,1,0,9,7,1.37,1,-1,0,1,0
40,9,1,1,0,112,1,0,9,7,2.63,1,-1,0,1,0
50,9,1,1,0,950,1,0,9,7,21.2,1,-1,0,1,0
50,9,1,2,0,673,1,0,9,7,3.03,1,-1,0,1,0
50,9,1,1,0,20,1,0,9,7,1.58,1,-1,0,1,0
40,9,1,1,0,152,0,0,9,7,1.2,1,-1,0,1,0
40,1,1,1,0,233,0,1,9,7,2.5,3,-1,0,1,0
40,4,1,2,0,0,1,0,9,7,1.63,1,-1,0,1,0
40,11,1,0,0,0,1,0,9,7,2.2,1,-1,0,1,0
30,0,2,1,0,1003,0,0,9,7,4.32,3,-1,0,1,0
40,0,1,1,0,719,1,0,9,7,3.42,1,-1,0,1,0
50,1,1,0,0,278,0,1,9,7,4.35,3,-1,0,1,0
40,4,2,2,0,6350,1,0,9,7,5.38,1,-1,0,1,0
20,10,2,1,0,111,0,0,9,7,8.95,1,-1,0,1,1
30,0,1,0,0,1994,0,0,9,7,1.07,1,-1,0,1,0
30,7,1,1,0,0,0,1,9,7,0.7,1,-1,0,1,0
20,6,2,2,0,25,0,0,9,7,10.3,1,-1,0,1,0
50,4,1,1,0,4816,0,1,9,7,6.77,1,-1,0,1,0
30,1,1,1,0,56,1,0,9,7,3.05,1,-1,0,1,0
20,1,2,0,0,150,0,1,9,7,1.87,2,-1,0,1,0
30,0,1,1,0,332,0,0,9,7,3.32,2,-1,0,1,0
50,4,1,2,0,0,1,0,9,7,4.93,1,-1,0,1,0
60,3,1,0,0,2270,1,0,9,7,3.43,1,-1,0,1,0
30,1,1,1,0,616,0,0,9,7,5.28,1,-1,0,1,0
30,2,1,2,0,628,1,0,9,7,1.62,1,-1,0,1,0
50,5,2,2,0,888,1,0,9,7,2.13,1,-1,0,1,0
40,2,1,1,0,118,1,0,9,7,4.93,1,-1,0,1,0
40,9,1,2,0,532,1,0,9,7,1.23,1,-1,0,1,0
40,4,1,2,0,-591,0,0,9,7,2.1,1,-1,0,1,0
30,0,1,2,0,0,1,1,9,7,6.48,3,-1,0,1,0
30,6,1,2,0,5,1,1,9,7,1.65,2,-1,0,1,0
50,9,1,2,0,3440,1,0,9,7,3.23,1,-1,0,1,0
40,1,0,0,0,452,1,0,9,7,1.6,1,-1,0,1,0
50,3,1,0,0,2,0,0,9,7,2.3,3,-1,0,1,0
40,4,0,2,0,702,0,1,9,7,1.83,1,-1,0,1,0
40,4,1,2,0,0,0,1,9,7,0.92,1,-1,0,1,0
50,1,1,1,0,0,0,1,9,7,0.75,1,-1,0,1,0
40,9,1,1,0,351,1,0,9,7,2.92,1,-1,0,1,0
50,6,1,1,0,-201,0,1,9,7,2.55,2,-1,0,1,0
50,7,1,1,0,1572,1,0,9,7,3.08,1,-1,0,1,0
50,6,1,1,0,170,0,0,9,7,1.03,1,-1,0,1,0
40,9,1,1,0,266,1,0,9,7,1.2,1,-1,0,1,0
40,0,1,1,0,167,0,1,9,7,0.85,1,-1,0,1,0
20,7,1,1,0,25,0,0,9,7,1.57,1,-1,0,1,0
40,1,2,1,0,-100,1,0,9,7,1.55,1,-1,0,1,0
30,3,1,0,0,-1,1,0,9,7,4.53,1,-1,0,1,0
30,1,0,1,0,-154,0,0,9,7,4.92,1,-1,0,1,0
50,6,1,1,0,38,1,0,9,7,0.7,1,-1,0,1,0
30,0,2,1,0,281,0,0,9,7,3.75,2,-1,0,1,0
30,4,1,2,0,0,1,0,9,7,2.12,1,-1,0,1,0
50,7,1,1,0,-22,0,1,9,7,1.42,1,-1,0,1,0
40,4,1,1,0,438,1,0,9,7,0.7,1,-1,0,1,0
40,9,1,1,0,2020,1,0,9,7,0.92,1,-1,0,1,0
50,4,0,0,0,133,1,0,9,7,3.43,1,-1,0,1,0
40,1,1,0,0,665,1,0,9,7,13.02,1,-1,0,1,1
40,9,1,1,0,0,0,0,9,7,1.88,2,-1,0,1,0
50,10,1,2,0,6,1,0,9,7,4.58,1,-1,0,1,0
50,9,1,2,0,787,0,1,9,7,1.53,1,-1,0,1,0
40,4,2,2,0,1247,1,0,9,7,2.62,1,-1,0,1,0
40,7,0,1,0,5758,1,0,9,7,0.27,1,-1,0,1,0
50,9,2,1,0,-165,1,0,9,7,1.48,1,-1,0,1,0
50,1,1,1,0,-626,1,0,9,7,3.42,1,-1,0,1,0
30,7,1,1,0,0,0,0,9,7,2.13,1,-1,0,1,0
30,4,2,1,0,1090,1,0,9,7,1.08,1,-1,0,1,0
30,9,1,1,0,2355,1,0,9,7,8.58,1,-1,0,1,0
20,7,2,1,0,387,0,1,9,7,3.23,1,-1,0,1,0
60,5,1,0,0,838,0,0,9,7,2.45,1,-1,0,1,0
30,0,1,1,0,1,1,0,9,7,1.87,1,-1,0,1,0
30,4,2,2,0,191,0,1,9,7,0.42,1,-1,0,1,0
40,1,1,1,0,4855,1,0,9,7,4.75,1,-1,0,1,0
40,6,1,1,0,634,1,0,9,7,1.02,1,-1,0,1,0
30,4,1,2,0,272,1,0,9,7,2.9,1,-1,0,1,0
50,2,1,2,0,-267,1,0,9,7,0.7,1,-1,0,1,0
30,1,2,1,0,0,1,0,9,7,2.17,1,-1,0,1,0
50,5,1,2,0,24,0,1,9,7,0.73,1,-1,0,1,0
40,0,1,1,0,0,1,1,9,7,2.42,1,-1,0,1,0
40,1,1,1,0,173,0,1,9,7,3.97,8,-1,0,1,0
40,4,2,2,0,1206,0,0,9,7,2.67,2,-1,0,1,0
30,0,1,0,0,214,1,0,9,7,10.75,1,-1,0,1,1
30,9,1,2,0,3043,1,0,9,7,4.23,1,-1,0,1,0
40,1,2,0,0,0,0,0,9,7,20.7,1,-1,0,1,1
50,2,1,2,0,776,1,0,9,7,16.5,1,-1,0,1,1
30,3,1,2,0,8,1,0,9,7,1.07,1,-1,0,1,0
50,1,1,0,0,283,0,1,9,7,1.92,1,-1,0,1,0
40,1,1,1,0,690,1,0,9,7,1.88,1,-1,0,1,0
50,3,1,0,0,-286,1,0,9,7,2.1,1,-1,0,1,0
40,7,0,2,0,1583,1,0,9,7,11.03,1,-1,0,1,1
40,1,1,1,0,0,0,1,9,7,10.42,1,-1,0,1,1
40,0,0,1,0,4,1,0,9,7,3.15,1,-1,0,1,0
40,4,2,2,0,-2,0,1,9,7,2.07,1,-1,0,1,0
40,0,1,0,0,4488,1,0,9,7,5.35,1,-1,0,1,0
30,7,2,0,0,6,1,1,9,7,1.7,1,-1,0,1,0
30,9,1,1,0,264,1,1,9,7,8.03,1,-1,0,1,0
40,9,1,1,0,-754,1,1,9,7,12.12,3,-1,0,1,1
20,7,2,1,0,1950,0,0,9,7,2.45,1,-1,0,1,0
30,3,1,0,0,218,1,0,9,7,2.12,1,-1,0,1,0
30,0,2,1,0,47,0,1,9,7,0.6,6,-1,0,1,0
40,4,1,2,0,368,0,0,9,7,1.22,3,-1,0,1,0
40,4,0,2,0,-410,0,1,9,7,3.15,1,-1,0,1,0
30,0,1,1,0,0,1,1,9,7,2.12,1,-1,0,1,0
50,6,1,0,0,0,0,1,9,7,2.17,2,-1,0,1,0
30,1,1,1,0,1045,1,1,9,7,4.83,13,-1,0,1,0
40,9,1,1,0,-205,1,1,9,7,1.87,1,-1,0,1,0
40,6,1,2,0,917,0,0,9,7,6.48,5,-1,0,1,0
30,4,1,2,0,0,1,0,9,7,5.17,1,-1,0,1,0
40,4,2,2,0,-426,1,0,9,7,4.9,1,-1,0,1,0
30,9,1,1,0,0,0,1,9,7,1.03,1,-1,0,1,0
20,9,1,1,0,492,1,0,9,7,4.32,1,-1,0,1,0
20,8,1,2,0,0,1,0,9,7,2.67,1,-1,0,1,0
40,0,1,1,0,-253,1,0,9,7,2.95,1,-1,0,1,0
30,4,1,2,0,2682,1,0,9,7,2.6,1,-1,0,1,0
20,6,2,1,0,241,1,0,9,7,4.58,1,-1,0,1,0
30,4,2,2,0,416,0,0,9,7,7.12,1,-1,0,1,0
50,7,1,1,0,140,1,0,9,7,2.38,1,-1,0,1,0
40,9,1,1,0,381,1,0,9,7,1.53,1,-1,0,1,0
50,9,0,1,0,320,0,0,9,7,2.92,1,-1,0,1,0
40,4,1,2,0,4693,0,1,9,7,2.47,2,-1,0,1,0
40,3,1,1,0,808,1,0,9,7,2.02,1,-1,0,1,0
60,3,1,1,0,681,0,1,9,7,5.62,1,-1,0,1,0
30,0,2,1,0,1,0,0,9,7,3.93,1,-1,0,1,0
40,5,2,0,0,140,0,1,9,7,0.87,1,-1,0,1,0
40,9,1,0,0,788,0,0,9,7,0.6,2,-1,0,1,0
20,0,0,2,1,0,0,1,9,7,7.1,3,-1,0,1,1
40,2,1,2,0,1808,1,0,9,7,2.12,1,-1,0,1,0
50,4,1,0,0,621,0,1,9,7,3,1,-1,0,1,0
50,5,2,1,0,976,1,0,9,7,1.63,1,-1,0,1,0
50,5,1,2,0,101,1,0,9,7,1.85,1,-1,0,1,0
40,2,1,1,0,557,0,1,9,7,1.2,1,-1,0,1,0
40,9,1,1,0,1028,1,0,9,7,1.88,1,-1,0,1,0
50,9,1,1,0,323,1,0,9,7,0.9,1,-1,0,1,0
30,4,0,2,0,6997,1,0,9,7,18.68,1,-1,0,1,1
40,2,1,2,0,0,0,0,9,7,3.93,1,-1,0,1,0
50,4,1,0,0,324,0,0,9,7,1.35,1,-1,0,1,0
30,9,1,1,0,0,0,0,9,7,10.47,1,-1,0,1,0
40,1,0,0,0,75,1,0,9,7,1.97,1,-1,0,1,0
50,6,1,1,0,65,0,1,9,7,2.85,1,-1,0,1,0
30,3,1,1,0,216,0,1,9,7,1.18,6,-1,0,1,0
30,2,1,2,0,475,1,1,9,7,19.27,1,-1,0,1,0
40,1,2,0,0,142,1,0,9,7,11.13,1,-1,0,1,0
30,4,2,2,0,933,1,0,9,7,2.23,1,-1,0,1,0
30,6,1,1,0,734,0,1,9,7,2.13,2,-1,0,1,0
20,9,2,1,0,441,0,1,9,7,2.85,2,-1,0,1,0
40,3,2,1,0,231,0,0,9,7,1.27,2,-1,0,1,0
40,0,1,1,0,335,0,0,9,7,1.48,3,-1,0,1,0
30,1,1,1,0,0,1,0,9,7,4.62,1,-1,0,1,0
40,9,1,1,1,4,0,1,9,7,1.3,1,-1,0,1,0
20,0,2,1,0,404,0,1,9,7,3.13,1,-1,0,1,0
30,7,0,1,0,687,1,0,9,7,14.48,1,-1,0,1,1
50,4,1,2,0,0,1,0,9,7,3.28,1,-1,0,1,0
30,7,1,1,0,-384,1,0,9,7,2.08,1,-1,0,1,0
50,1,0,0,0,-182,0,0,9,7,1.63,1,-1,0,1,0
30,4,1,2,1,327,1,1,9,7,9.27,5,-1,0,1,1
30,1,1,1,0,750,1,1,9,7,2.92,1,-1,0,1,0
30,9,2,1,0,4380,0,0,9,7,1.45,8,-1,0,1,0
40,9,2,1,0,-120,1,1,9,7,1.67,5,-1,0,1,0
40,1,1,1,0,704,1,0,9,7,0.52,1,-1,0,1,0
30,7,0,1,0,-388,1,0,9,7,3.42,2,-1,0,1,0
50,4,1,1,0,1457,0,1,9,7,2.78,1,-1,0,1,0
50,0,1,0,0,389,0,0,9,7,1.8,2,-1,0,1,0
40,0,1,1,0,1097,1,1,9,7,3,1,-1,0,1,0
40,1,1,1,0,-422,0,0,9,7,0.52,1,-1,0,1,0
50,1,1,0,1,-160,0,0,9,7,1.6,2,-1,0,1,0
50,1,1,0,0,625,0,0,9,7,2.22,1,-1,0,1,0
40,7,1,1,0,105,1,0,9,7,2.68,1,-1,0,1,0
40,4,1,2,0,375,0,0,9,7,2.17,1,-1,0,1,0
50,5,1,0,0,122,0,1,9,7,2.42,1,-1,0,1,0
30,6,1,2,0,1146,0,1,9,7,1.33,1,-1,0,1,0
30,1,1,0,0,3324,0,0,9,7,1.8,1,-1,0,1,0
40,7,1,1,0,22,1,1,9,7,2.42,2,-1,0,1,0
40,0,1,1,0,113,1,1,9,7,8.87,1,-1,0,1,0
30,1,1,0,0,187,0,0,9,7,1.52,1,-1,0,1,0
40,1,1,1,0,380,1,0,9,7,2.07,2,-1,0,1,0
30,2,1,2,0,127,0,1,9,7,4.65,1,-1,0,1,0
